,mpc_steer,mpc_vel,odom_vel,odom_x,odom_y,odom_yaw,path_x,path_y,path_yaw,ros_time
0,-0.018190524068574108,-0.3611557097614359,-0.016158776720360583,-8.622680791188031,-5.592934845015407,1.5325521682541918,"[-8.622138284496032, -8.63037597172542, -8.628979765869833, -8.626559267620777, -8.622163775222601, -8.616297950411852, -8.609602810551483, -8.602221737523283, -8.59411620378871, -8.58545460280308, -8.576265241347022, -8.565143005857587, -8.553368240809649, -8.541440163748815, -8.529263069641944, -8.516843051579047, -8.504233057600565, -8.491443213686413, -8.478301121110436, -8.46442025735238, -8.450497331202602, -8.436569487390718, -8.422602849672854, -8.408557470054337, -8.394397610728046, -8.380109077981738, -8.365541242856363, -8.350826691715707, -8.336125084397366, -8.321513156608086, -8.307063907833985, -8.292820341367872, -8.278803355587447, -8.264855000086916, -8.251082184779515, -8.237632609786303, -8.224539577679913, -8.211796206762612, -8.199430560690455, -8.187426970587623, -8.175682422746206, -8.164283051747272, -8.153420376364894, -8.14316519838605, -8.133561682963883, -8.124643583782884, -8.116418026830594, -8.108753068872934, -8.10173073589335, -8.09543514937104, -8.089852833090866, -8.084926054551628, -8.080569351206538, -8.0767005977186, -8.073211465780362, -8.069942277701823, -8.066952048505094, -8.064216386172806, -8.061705737022075, -8.05935669768259, -8.057135973519783, -8.054989744708775, -8.052827386173728, -8.050679462968395, -8.048579459756825, -8.046504972390899, -8.044464449385714, -8.042431124248282, -8.040383370071108, -8.038262467181283, -8.036144440140273, -8.034022228405167, -8.0319203946059, -8.02983558229848, -8.027759761205877, -8.02567557975602, -8.02355145172754, -8.021439814619923, -8.019363496124408, -8.017327812075276, -8.01534268584644, -8.013390816197623, -8.011461081569358, -8.009520390082908, -8.007622520091497, -8.005775387681679, -8.003958320797391, -8.002180483554115, -8.000419871753412, -7.998664359083947, -7.996875462504564, -7.995056301402371, -7.993208353615297, -7.99131875743316, -7.989343802674933, -7.98726975748831, -7.985041648916942, -7.982565503206042, -7.9796806337895925, -7.976066277713578]","[-5.592232197057456, -5.581764655710623, -5.592053600677827, -5.559708589909773, -5.5006047392069535, -5.425004183908899, -5.344281462268874, -5.261761813266092, -5.177725141320112, -5.093804750494676, -5.010741189006235, -4.925759878796247, -4.840444458825854, -4.755169325878177, -4.6695299965538695, -4.583882731187507, -4.4986203822059245, -4.413861757779258, -4.329310608318561, -4.243653424219504, -4.158600661992823, -4.074301752016824, -3.990595514859716, -3.9072386154883816, -3.824030948758374, -3.7408506797008267, -3.657462444458713, -3.5739686748388735, -3.490871104473575, -3.408515704951866, -3.327220696026622, -3.2471302171450827, -3.1682766130368853, -3.090205127396274, -3.0130856816408746, -2.937477071827416, -2.8635561782156658, -2.7913403393548384, -2.7210120709786647, -2.6525855845967885, -2.5857924401411796, -2.520923448461325, -2.458913250278618, -2.4001742128326016, -2.3449946746683055, -2.2935580088490775, -2.245920679607584, -2.201518755771863, -2.1606158830794735, -2.123628955746886, -2.090475747280097, -2.0608479354183666, -2.034281908726247, -2.010350876784891, -1.9885027567560338, -1.967902370056103, -1.948803567483495, -1.9310865249756712, -1.914612476328303, -1.8990415035812132, -1.884201762144133, -1.8698346549335148, -1.8554491158919488, -1.8411794671915813, -1.8272085670278724, -1.8134182161130774, -1.7998656923977714, -1.7863886766297916, -1.772915143654058, -1.7590648332395107, -1.7452750214097816, -1.7315087193252474, -1.7178928513693168, -1.704421193576015, -1.6910525459117995, -1.6777036068945952, -1.6641780909100934, -1.6507639062424564, -1.6376080294845166, -1.6247391460336174, -1.6122320900820681, -1.599967614332445, -1.5879235528204476, -1.5758516122519552, -1.5640884819521925, -1.5526789407078514, -1.5414968796807786, -1.5306052294922758, -1.5198460856495852, -1.509165020184903, -1.4983169080446754, -1.4872890089735542, -1.4760973092005762, -1.4646600750495118, -1.452686841986432, -1.440095871150418, -1.4265454634375911, -1.4114757975903156, -1.39388843843059, -1.3718162979456352]","[1.5325381015580253, 1.5499097464199618, 1.508159788080108, 1.5058252487952248, 1.5020498848414974, 1.4968469822101806, 1.4905043325336689, 1.4835433985297168, 1.4762414102838513, 1.4689569906920596, 1.4518239215964717, 1.4406647236903425, 1.4375371352228927, 1.4340147048989846, 1.4301871868475122, 1.4262763737592719, 1.4223508095794126, 1.4180735523716566, 1.4103634890454702, 1.407726804429648, 1.4053946437851, 1.4031620299264276, 1.4010058606584446, 1.3989751366199905, 1.3970596390289216, 1.3944496836330789, 1.3922687415036012, 1.3913515857644019, 1.3905642871660846, 1.3899390879985851, 1.3894144107788575, 1.3890814109934084, 1.3882685598796884, 1.3877650897661589, 1.3878943466085956, 1.3880908457697034, 1.3881632922741234, 1.3882747272028106, 1.3882540443889273, 1.3878419360387624, 1.3874290809158056, 1.3873905485745046, 1.387246296072175, 1.3870185986699746, 1.3867293228425497, 1.386469093788977, 1.385873124093561, 1.3854737147168097, 1.3853326655953873, 1.3852595920327286, 1.3852811857314664, 1.3853744457746024, 1.385602154315345, 1.3859327960262742, 1.3860574203427467, 1.3865865942290467, 1.3871855068793444, 1.387920639772986, 1.3886492733809042, 1.3894794378297433, 1.3903551236813754, 1.3910478516830405, 1.3918871533896913, 1.3928499185783956, 1.3937442123506198, 1.3947244239249215, 1.3956324596969194, 1.396577949606848, 1.397258533862785, 1.3981920849200666, 1.3990035357435884, 1.3998611963358603, 1.4006795532262812, 1.4014591191282124, 1.4021998885632236, 1.4027771716090112, 1.4034553454299419, 1.4041254876172669, 1.4047376787468098, 1.405365316363888, 1.405888407547181, 1.406412223467022, 1.4067289668954546, 1.4071916632862984, 1.4076069002802487, 1.407904164013284, 1.4082348590652138, 1.408447319374554, 1.4086543927493889, 1.4087171397024407, 1.4087784907812801, 1.4088426832477745, 1.4088911909221775, 1.4088151620840599, 1.408800341407371, 1.4087277320454494, 1.408612873065669, 1.4085000688293798, 1.4084799442388685, 1.4085274038141737]",1694523145812104940
1,-0.0264684373363795,-0.11454097435395821,-0.016344126174698197,-8.621798448846675,-5.592373559251428,1.5325311874192311,"[-8.622680791188031, -8.623118736745134, -8.621675605380952, -8.619377260595625, -8.616991507804954, -8.614494241196361, -8.61186139004912, -8.609068741826894, -8.606092109384742, -8.602907451159934, -8.599490925162588, -8.595819121284352, -8.59186855506714, -8.587616108750483, -8.583039272408975, -8.578116177419993, -8.572825913893254, -8.567148918096096, -8.561067834069686, -8.554568250473126, -8.547639034165595, -8.540279181290089, -8.532496189077932, -8.524303029449992, -8.515715877003956, -8.506752865360657, -8.497433425376776, -8.487777741396311, -8.47780646015882, -8.46754064627714, -8.45700159124339, -8.446210738373143, -8.435189595799432, -8.423959792947443, -8.412542832256447, -8.400960088696566, -8.389232902972461, -8.377382473981406, -8.365429756003536, -8.35339550255856, -8.341300280725847, -8.329164427662896, -8.317008249187948, -8.304852246264147, -8.29271705853035, -8.2806231624883, -8.268590559269501, -8.256638792117029, -8.244787499634022, -8.23305752089758, -8.221473197992953, -8.210135675538325, -8.199002141934951, -8.188090579907218, -8.177420317062484, -8.1669802188314, -8.156748243505197, -8.146716276472105, -8.13687977335405, -8.12722661026741, -8.117881105361104, -8.109278952652197, -8.10164444237905, -8.094805320987218, -8.088548674209893, -8.082755145242707, -8.077294913740955, -8.07187235528172, -8.0661380429549, -8.059967635287672, -8.053551839096835, -8.047235374488986, -8.041363018509141, -8.036179191277288, -8.03180335886103, -8.028249737072102, -8.025464664976802, -8.023372274865, -8.02188327460661, -8.020904820476236, -8.020349672634913, -8.020134901590065, -8.020187840806516, -8.020440397454273, -8.020837477886685, -8.021314064606859, -8.021787554401659, -8.022155893972522, -8.02228339703159, -8.022000068005735, -8.021094617838292, -8.019326235121593, -8.016441688127575, -8.012243274875383, -8.006773351352809, -8.000484726098007, -7.993827421435576, -7.987117516100066, -7.9807857682093175, -7.976066277713578]","[-5.592934845015407, -5.604380566862954, -5.566554595327665, -5.507327390215349, -5.448089978413242, -5.3888558145198, -5.329638128913879, -5.270441666391535, -5.211268042277122, -5.152118759945805, -5.092995669676337, -5.033902182036752, -4.974839809596786, -4.915810990796738, -4.856819618866908, -4.797870145579569, -4.738966934654098, -4.680114282844079, -4.621317031800635, -4.562576754258212, -4.503887697078833, -4.44526587771806, -4.386719866635434, -4.328254188033588, -4.269871483540231, -4.211573255474051, -4.153360430265002, -4.095232949418188, -4.037189847006699, -3.9792300543684926, -3.921352149368161, -3.8635544897494167, -3.8058351405688025, -3.748192392309309, -3.69062376688363, -3.6331261935183603, -3.5756965173133404, -3.5183310507446515, -3.4610251753542007, -3.40377360276486, -3.346570613073838, -3.2894103426339307, -3.2322881194809985, -3.175201204305559, -3.118147853829012, -3.0611258765665945, -3.0041328665142855, -2.9471681071560902, -2.8902364463775134, -2.833355842402379, -2.776570158751816, -2.720325361814714, -2.6643233938571163, -2.608539844615908, -2.552959095370275, -2.49750273168856, -2.4420838002669614, -2.3867091822879556, -2.331421237526326, -2.276233911656713, -2.2219446285610034, -2.171244692915598, -2.1257211927373327, -2.0845836481483544, -2.046707798703071, -2.0114625195384983, -1.9781308211617201, -1.9450066710991354, -1.9100913651047542, -1.872750463493554, -1.8341981918340822, -1.7964924100159174, -1.7616294011931601, -1.7309828832723189, -1.7051903993552675, -1.6842857032856198, -1.6679220682220317, -1.6556364228822886, -1.6468960805104993, -1.6411528584687864, -1.6378940592305857, -1.6366335221866644, -1.636945564580258, -1.6384314714327068, -1.6407688844433272, -1.6435776910394786, -1.646375069656921, -1.648564387941696, -1.6493507036543131, -1.6477343675565292, -1.642464793642981, -1.6321014935573241, -1.6151044164927513, -1.5902288200930117, -1.5576324142709954, -1.519937077187071, -1.4798033505562833, -1.4391432158498798, -1.4006140128662996, -1.3718162979456352]","[1.5325521682541918, 1.5326744960366483, 1.5320042440391601, 1.5305368324311899, 1.528653017586306, 1.5263545727620036, 1.5236435485172874, 1.5205220333657101, 1.51699226084881, 1.51305704836484, 1.5087198382231202, 1.5039838778346193, 1.4988545463670533, 1.4933383027971343, 1.48744460308136, 1.4811889324069796, 1.4745933739808565, 1.4676939064542134, 1.4605457154162658, 1.4532216880693587, 1.4458463804373438, 1.4385747414648562, 1.4315056953415743, 1.424696313580867, 1.4181816303956838, 1.411984348306922, 1.4061197644296393, 1.400598398145597, 1.3954275618603846, 1.3906123874540743, 1.3861564204068169, 1.3820620578353937, 1.3783308410898654, 1.374963721060859, 1.371961161135389, 1.3693233063317554, 1.3670501311371828, 1.3651415005902698, 1.3635971324690574, 1.3624161720702135, 1.3615963329731247, 1.3611337560027759, 1.361024824871698, 1.3612681906589454, 1.3618628983396308, 1.3628024025325847, 1.364073354732571, 1.3656590011042895, 1.367537471367352, 1.369686830733298, 1.3721176145020697, 1.3748395227920498, 1.3779602942134153, 1.3814844159077253, 1.385110907543547, 1.3886633955460532, 1.392049368230964, 1.3952108070772962, 1.3981095698322685, 1.4007231750842504, 1.4029949057902178, 1.4048151584671247, 1.4061790720778289, 1.4071744144090528, 1.4078868342522777, 1.4083607835340932, 1.4086043507921446, 1.4085923551086428, 1.4082797567381318, 1.4076584427024146, 1.4067956943690934, 1.4058157924711163, 1.4048472580666607, 1.4039846499200146, 1.403276819005074, 1.4027343677898247, 1.4023440749887879, 1.4020816247116121, 1.401919207187947, 1.4018300210427619, 1.401790575310325, 1.401782113219406, 1.4017905381907698, 1.4018069234388706, 1.401825104634698, 1.4018441734494524, 1.4018697200668853, 1.4019141562696904, 1.402000218935004, 1.402160771974339, 1.4024392264196963, 1.402881829562104, 1.403525291385208, 1.404372463525825, 1.4053586740944815, 1.4063475641922365, 1.4072220917387277, 1.4079097701285026, 1.4083562089698598, 1.4085274038141737]",1694523145864343881
2,-0.03571664080821811,0.1354585920895074,-0.01628011641227745,-8.621426261030138,-5.592557467520237,1.532526657466228,"[-8.621798448846675, -8.621280241139447, -8.618973193218588, -8.616587429300731, -8.614096015302424, -8.611471951187283, -8.608688154452103, -8.605717443851471, -8.602532523429712, -8.599105966948597, -8.595410202832504, -8.591417499813643, -8.587099953581273, -8.582429475005657, -8.577377781175244, -8.571916392469243, -8.56601664645147, -8.559649777788712, -8.552788627221025, -8.545462587927451, -8.537700949589393, -8.529532690173246, -8.52098644005649, -8.512090472786543, -8.50287269868777, -8.493360650537705, -8.483581450712405, -8.473561743604083, -8.463327565436817, -8.452904103258955, -8.442315265374182, -8.431582964259707, -8.420726087642436, -8.409759552966298, -8.398694662357997, -8.38754088828976, -8.376306702286982, -8.364999721538746, -8.353626930806085, -8.342194900998035, -8.330709951351366, -8.319178259312157, -8.30760593523777, -8.295999076859143, -8.2843638125554, -8.272706338254283, -8.261032949992472, -8.249350072919894, -8.23766428754889, -8.225982354728279, -8.214311239624868, -8.202658135023471, -8.19103048548319, -8.179435997171872, -8.167882649056537, -8.15637869716749, -8.144932693436465, -8.133553494037752, -8.122250230823466, -8.111032303589464, -8.099909380058932, -8.088891377882813, -8.07798845005921, -8.067210995954262, -8.056569686777719, -8.046077410366781, -8.036403843977237, -8.02811217232782, -8.020995093073408, -8.014876166867776, -8.009608942319584, -8.005070406364306, -8.001156135471492, -7.997777232807674, -7.994858168622462, -7.992334850286034, -7.9901527536971955, -7.988265218641479, -7.986632068812058, -7.985218537324432, -7.983994446958338, -7.982933570963607, -7.982013095533765, -7.981213167565699, -7.980516491463813, -7.979908015332713, -7.979374641222119, -7.978904963843647, -7.9784890876761105, -7.97811855455241, -7.977786554489304, -7.977488565932366, -7.977223077402183, -7.976991067577105, -7.9767928561485135, -7.9766229795224275, -7.976472259044483, -7.97633180250057, -7.976197592625771, -7.976066277713578]","[-5.592373559251428, -5.5788376158975, -5.518882030565255, -5.458929527208687, -5.398981322705669, -5.339038779502589, -5.279103443536855, -5.219177082765941, -5.159261726429784, -5.099359705174334, -5.039473692164875, -4.979606745314234, -4.919762350741775, -4.859944467550385, -4.800157573932027, -4.740406714370522, -4.680697546784415, -4.6210363836845225, -4.561430043586375, -4.501879056342465, -4.442383277999221, -4.382941963234925, -4.323553819563203, -4.264217057440688, -4.204929438864501, -4.145688326062891, -4.086490732211889, -4.027333377291596, -3.968212754445962, -3.9091252161700214, -3.8500670953806457, -3.7910348809455856, -3.732025453883779, -3.673036311215883, -3.614065544144624, -3.5551115320857525, -3.496172800577807, -3.437248002827779, -3.3783358846169187, -3.3194352476579634, -3.26054492216456, -3.2016637485217325, -3.142790565204341, -3.083924200278811, -3.025063464926136, -2.966207148119673, -2.9073540121623513, -2.848502788991104, -2.7896521771619818, -2.7308008392802474, -2.6719473998891865, -2.6130904438074833, -2.554228514783011, -2.4953601174225732, -2.43648371951796, -2.3775977565546573, -2.3187006344597316, -2.259790735978289, -2.2008664366846555, -2.1419261212341585, -2.082968206637226, -2.023991189368772, -1.9649937440932275, -1.9059749903969423, -1.8469356271661033, -1.7878915702860916, -1.7326236290438917, -1.6845709149323531, -1.6428413601666176, -1.6066280430055753, -1.5752253458181444, -1.5480115827177394, -1.5244368689819316, -1.5040172339587643, -1.4863306284986377, -1.4710115823853958, -1.4577442101080045, -1.4462547837350213, -1.4363052970558148, -1.4276882261004207, -1.4202223987737832, -1.4137496706701653, -1.408132024521841, -1.4032490592196039, -1.3989956914259327, -1.3952803461258096, -1.392023256593026, -1.3891549135194625, -1.3866149768837803, -1.3843518524751754, -1.3823239929953035, -1.3805038195450299, -1.3788821381288767, -1.3774649655148428, -1.376254279527934, -1.3752166937477621, -1.374296110520328, -1.3734381953886383, -1.3726184134373498, -1.3718162979456352]","[1.5325311874192313, 1.5323360187005317, 1.5310230791499182, 1.5292607858380902, 1.5270479358023537, 1.5243830139175472, 1.521264189589638, 1.5176893129762061, 1.5136559109768746, 1.5091611834521133, 1.5042020005755086, 1.4987749032185174, 1.4928761106939175, 1.486501546893009, 1.4796469179332652, 1.4723079681069529, 1.4644815590859703, 1.4561929760434382, 1.4483900718086355, 1.4410719832918608, 1.4342344218602252, 1.4278725338808298, 1.4219813241281516, 1.416555682896831, 1.4115902338874373, 1.407079004742775, 1.4030148249065229, 1.3993882524739587, 1.3961856844270695, 1.3933861489351638, 1.390956418309074, 1.3888457058119188, 1.386987062504782, 1.3853194298344313, 1.3838119449437423, 1.3824477593098021, 1.3812124843209983, 1.3800954753768913, 1.3790897816573908, 1.378191193764321, 1.377397358922916, 1.3767071853945851, 1.376120499770001, 1.375637857441705, 1.375260434545037, 1.3749899541293442, 1.3748286255095232, 1.374779096964173, 1.3748444334359375, 1.3750280988232413, 1.375333943427741, 1.3757662170061873, 1.3763293241257883, 1.3770278452952618, 1.3778664169178063, 1.3788499757411103, 1.3799835761754848, 1.3812717567947903, 1.3827188819183724, 1.384329248380125, 1.3861067215404472, 1.3880546424183788, 1.3901757619233983, 1.3924699593673393, 1.3949293556142086, 1.3975209923607042, 1.3999253068824786, 1.4018695127460405, 1.4034087609196897, 1.4046119169028148, 1.4055437365725962, 1.4062605020218384, 1.406809040374677, 1.4072271139707968, 1.4075446362945097, 1.4077850847245441, 1.4079667254841872, 1.4081036684716548, 1.4082067598806125, 1.4082843053173308, 1.4083426383999456, 1.408386566393643, 1.408419721524221, 1.4084448336409607, 1.4084639408935802, 1.4084785499988086, 1.4084897629757267, 1.4084983750748448, 1.4085049470048505, 1.4085098624865398, 1.408513383331258, 1.4085157111849742, 1.4085170933500826, 1.4085180048331811, 1.4085191733373312, 1.4085209604879723, 1.408523053112459, 1.408524904959834, 1.4085263747281838, 1.4085274038141737]",1694523145950625896
3,-0.044966805289181205,0.38545857483022944,-0.01673601959164597,-8.622309072175995,-5.593013902660459,1.5325364326279713,"[-8.621426261030138, -8.619951483856934, -8.617613932884895, -8.615184201036167, -8.612635319477954, -8.609940244469826, -8.607071840781096, -8.604002865314545, -8.600705950981899, -8.597153590880742, -8.593318122828077, -8.589171714313323, -8.584686347944594, -8.579833807481037, -8.574585664583518, -8.56891326652364, -8.562787725510765, -8.556179913264701, -8.549091401575568, -8.541552053624082, -8.533591346465071, -8.525238387357879, -8.516521934835337, -8.507470420744623, -8.49811197233918, -8.48847443354505, -8.478585383396622, -8.468472144999621, -8.458161756331792, -8.447680750320881, -8.437053894702084, -8.426299674079827, -8.415430484215461, -8.404456541221146, -8.393387069262133, -8.382230557415143, -8.370994910615748, -8.359687615659423, -8.348315806652309, -8.336886325355863, -8.325405785674704, -8.31388063622698, -8.302317218077865, -8.290721817235715, -8.279100711912983, -8.267460214738199, -8.255806710438225, -8.2441466891867, -8.232486775948574, -8.22083375624405, -8.209194598528988, -8.197576473536342, -8.185986770521323, -8.17443311110161, -8.16292336032828, -8.151465636221962, -8.140068316981358, -8.128740046230668, -8.117489738054958, -8.106326580716749, -8.095260040976235, -8.084299871496372, -8.073456122713495, -8.062739158357921, -8.052159674062246, -8.041730240756532, -8.032688669737649, -8.024942579527313, -8.018291158380674, -8.01256834100021, -8.00763652187361, -8.003380879359348, -7.999704944801606, -7.996527177726831, -7.993778308092959, -7.991399242046834, -7.989339383775645, -7.987555283421648, -7.986009538318886, -7.9846698897841675, -7.983508473363437, -7.982501190884414, -7.981627180661362, -7.980868367196581, -7.98020907652232, -7.979635705947891, -7.979136440003331, -7.97870100529723, -7.978320457881543, -7.977986999690992, -7.977693822427864, -7.9774349718389, -7.977205220684511, -7.976999937833567, -7.976814937575494, -7.976646329840953, -7.976490439658961, -7.976343804957612, -7.9762032490158274, -7.976066277713578]","[-5.592557467520237, -5.554039833099223, -5.494085385768327, -5.434134603487079, -5.3741887688595, -5.314249329003953, -5.254317933787812, -5.1943964747410245, -5.134487124780746, -5.074592378882864, -5.014715095840449, -4.954858541253893, -4.89502643190257, -4.835222981652786, -4.775452949059922, -4.715721686818193, -4.656035193168992, -4.596400165026957, -4.536820363467974, -4.477295931744781, -4.41782638602067, -4.358410665976541, -4.2990471826219165, -4.239733863892765, -4.180468198340126, -4.121247277223427, -4.06206783553536, -4.002926293314642, -3.943818802561048, -3.884741327545208, -3.825689913993538, -3.7666615630899805, -3.7076542741431053, -3.64866637728617, -3.5896963327585922, -3.530742693671244, -3.4718040856766765, -3.4128791817668502, -3.353966694773118, -3.295065370002788, -3.2361739763741477, -3.177291297336145, -3.118416122272117, -3.0595472385913953, -3.000683424620402, -2.9418234433545374, -2.882966037052006, -2.824109922706599, -2.765253788397954, -2.7063962904929078, -2.647536051708117, -2.5886716600142483, -2.529801668426021, -2.47092459558301, -2.412038927221971, -2.353143118329152, -2.294235596162539, -2.2353147641111315, -2.176379006115669, -2.117426691987582, -2.058456183526734, -1.9994658416840596, -1.9404540367930727, -1.881419171641093, -1.8223597870819663, -1.7632840794670437, -1.7112578943670305, -1.6660960314270612, -1.6269072843041006, -1.5929096975051036, -1.563421305436582, -1.537848017641499, -1.5156726877712956, -1.4964454747830462, -1.4797753853201052, -1.4653227870912602, -1.45279274847103, -1.4419291933281675, -1.43250980457186, -1.4243415836038253, -1.4172569856949861, -1.4111105579301806, -1.4057760159829091, -1.4011436998588063, -1.3971183600432933, -1.3936172294101323, -1.3905683466398224, -1.3879090971721026, -1.3855849394836683, -1.3835483002803433, -1.3817576316466678, -1.3801765890386133, -1.3787732599409916, -1.37751936726829, -1.3763893508843614, -1.3753594539769918, -1.3744072318859126, -1.3735115391962494, -1.3726529726503838, -1.3718162979456352]","[1.532526657466228, 1.5318272811536864, 1.5302897191821472, 1.5283021789893958, 1.5258632909676164, 1.5229713688000421, 1.519624404809274, 1.5158200643967257, 1.5115556795518688, 1.5068282414139655, 1.5016343918833766, 1.495970414319431, 1.4898322234705597, 1.4832153551033331, 1.4761149569179388, 1.4685257875441247, 1.4604422731693965, 1.4523778930729894, 1.444807480008542, 1.4377254836076918, 1.4311266753016458, 1.425006204941594, 1.419359596838024, 1.4141827326276304, 1.4094718213894732, 1.4052233377191237, 1.4014338490499012, 1.3980993586956498, 1.3952120662969263, 1.3927427365474019, 1.3905854659870895, 1.388637422874969, 1.3868618731759514, 1.385242160197311, 1.3837659522690897, 1.382423454939626, 1.3812076719171036, 1.3801127031274727, 1.379133660330006, 1.3782667393615489, 1.3775091892130182, 1.3768592311749277, 1.37631597082411, 1.3758793097181905, 1.3755498599684022, 1.3753288673798718, 1.3752181376973072, 1.3752199682644024, 1.3753370867121262, 1.3755725928467835, 1.3759299062760613, 1.3764127129718315, 1.3770249234801528, 1.3777706249046404, 1.378654053795892, 1.3796795555411265, 1.3808515499229768, 1.382174526266583, 1.3836530195312595, 1.3852916183499362, 1.387095013189611, 1.3890680614526318, 1.3912158110371902, 1.3935433131666908, 1.3960533889408306, 1.3987260644755517, 1.400930789371288, 1.402670702176125, 1.404029606494723, 1.4050839095171168, 1.4058977014618246, 1.4065232692660956, 1.4070025357349643, 1.4073686946170234, 1.407647782519923, 1.4078600797771565, 1.408021298878984, 1.4081435588003217, 1.4082361706892337, 1.4083062647674738, 1.4083592856688574, 1.4083993807361828, 1.4084297024156403, 1.4084526425549675, 1.4084700130517838, 1.4084831846670531, 1.4084931932513616, 1.4085008207916137, 1.4085066571503513, 1.4085111469820912, 1.4085146252724534, 1.408517344407265, 1.4085194950142432, 1.40852122196072, 1.4085226364274348, 1.4085238239474034, 1.4085248504890844, 1.408525768389122, 1.4085266190253547, 1.4085274038141737]",1694523145982943058
