,mpc_steer,mpc_vel,odom_vel,odom_x,odom_y,odom_yaw
0,-0.20226943391685587,1.867187345457764,1.8329427830951888,-6.247147175322874,-3.264079268832891,0.7702782773068968
1,-0.2109703321688978,1.7217102008496492,1.8885089903540677,-6.200680776387843,-3.2212163045752105,0.7657306548209328
2,-0.21969399881115137,1.9709883917549011,1.8112016552896009,-6.1550032470603036,-3.1770521290527203,0.7612669337308607
3,-0.22800825706016897,1.9975825985521938,1.8260801851118722,-6.109657755281178,-3.1357827463656527,0.7571604797263478
4,-0.23659954468182953,1.9919239721463944,1.7890210185376056,-6.017465728120753,-3.052320028576543,0.7488229234761431
5,-0.24733132225012253,1.9978601998588559,1.6983024118732173,-5.973657187938751,-3.0137558469350942,0.7437040952929755
6,-0.23860827487846056,1.999993446689834,1.870366016717556,-5.837775032336248,-2.8947070628382985,0.7297784251721785
7,-0.22988468885349259,1.9999863819783967,1.834369932956095,-5.8854791910290185,-2.9364911092156163,0.7348494079494716
8,-0.2211580384286621,2.0,1.8256206733827187,-5.7914582376114865,-2.8532881476117353,0.7248496774618275
9,-0.21243835144935827,1.999995400335062,1.8222324952748907,-5.69612610763064,-2.772557823309126,0.7140847033758223
10,-0.20409379096658517,1.99794196165886,1.8439601732812725,-5.600451188356558,-2.6923774274235726,0.7049801144936226
11,-0.21284839419369891,1.8725425148695107,1.827668493775705,-5.552522975762365,-2.6525583573868574,0.7009219151840157
12,-0.22134324408325126,1.9952123420178296,1.8213833718994075,-5.455802141132098,-2.5734657477705882,0.6927818306621473
13,-0.23086906120715708,1.7275662129099174,1.8354736662953224,-5.358710669411634,-2.495348037102056,0.684295830514916
14,-0.03112420882940322,1.5069398128418034,1.8088034457821498,-5.171152750068725,-2.3509828898031406,0.666891586313074
15,-0.03973124371155795,0.0320230330875061,1.5159403678744465,-4.984103221744182,-2.205661092595491,0.6555191112627442
16,-0.04845513904766883,-0.217966533929363,1.4299875730105747,-4.8998026777257255,-2.141674147950396,0.6539654179726231
17,-0.041410348533657826,-0.42117711043190187,1.2813424091241334,-4.865267621051318,-2.1154276864054884,0.6541049947981872
18,-0.05003543600513612,-0.6710772476201476,1.3851698752872224,-4.750511776997743,-2.0283175132237243,0.6517512564120651
19,-0.05876153124061425,-0.43637950945309284,0.9248659323138413,-4.6790839564656475,-1.9763191770805475,0.6504971763256296
20,-0.06748638681815236,-0.4840511927426232,0.11386871577749123,-4.656698149422556,-1.9675546965178472,0.6492523342461349
21,-0.07623127417840923,-0.23650178949035713,-0.6113755171872693,-4.667718679326286,-1.9881727002625544,0.6515526604187407
22,-0.08377614606701216,-0.016162973767323837,-0.5969624684217099,-4.685033385589648,-2.0023464525752286,0.6514645212619874
23,-0.09310793245867759,0.02696420339774521,-0.36173010996808197,-4.6582722937402234,-1.973942435290638,0.648861408336348
24,-0.09814028748143873,0.15641886950004885,-0.24254238518954924,-4.738386123586125,-2.0412177021349684,0.6536129017913421
25,-0.08942394012089956,-0.09343673859942897,-0.15369894774129508,-4.731403712804226,-2.035733071183026,0.6529429282024543
26,-0.06712749152741279,-0.28373989366716185,-0.04308667101614596,-4.736275334074835,-2.039492004113785,0.6536735925557312
27,-0.0757977221202611,-0.5337397654737372,0.053152089710502,-4.734397153062337,-2.038228005835596,0.6535622336254688
28,-0.06707117285767107,-0.7632779814611649,-0.1781256386990568,-4.737585528693309,-2.040672780309125,0.6537058010031477
29,-0.07572900142564636,-0.5135273459258695,-0.05119316842250926,-4.740299294741623,-2.0427356469999243,0.6536195574491671
30,-0.08651646292762664,-0.26089217535192305,-0.18600407851729017,-4.743099977510399,-2.0447147240954533,0.6539351739776365
31,-0.09305365866826623,-0.5108762552915891,-0.3570883524002693,-4.766430036705579,-2.06269285080758,0.6547654862288143
32,-0.08433121834708432,-0.6574261966403105,-0.8174657681692564,-4.803509066287164,-2.0947464543709797,0.6571326737599965
33,-0.0802773740271067,-0.4777847369787103,-0.16315917441050404,-4.829390951889531,-2.1126448139432874,0.6575156204254938
34,-0.08895644565985977,-0.23077096079701395,-0.2821035313590201,-4.8340298932960994,-2.1155519213153333,0.6579008380431202
35,-0.0976991831099803,-0.1026201850206107,-0.3742938090030497,-4.842670244791857,-2.122596251605403,0.658011935791736
36,-0.10607876032408539,0.12978474789959218,-0.2903228164023883,-4.91648041940595,-2.1790130711299054,0.6612521631022443
37,-0.10769831287111416,-0.1200856846343945,0.09978878163504465,-4.918756474699302,-2.1794426443240846,0.6612841475217476
38,-0.10378789545436229,-0.3629065470327613,-0.14929022292073754,-4.919914581784667,-2.1805575949415354,0.6616839184231008
39,-0.09506773732062579,-0.5594623040217704,-0.05957635213720689,-4.92606663586357,-2.185528309558944,0.6619242088073002
40,-0.11860745900188996,-0.3219624391174259,-0.12474463985131391,-4.930929678390692,-2.189614168609438,0.6620600342800007
41,-0.1273251910698156,-0.10794241965215617,-0.30361886714664255,-4.941642398587244,-2.198106762214068,0.6626783509616498
42,-0.13598392800557274,0.07594243027665801,-0.5005392751241117,-4.971056556671922,-2.223720353609604,0.6650737059730454
43,-0.08670651227338944,0.2312548860325002,0.03592399453726865,-5.004223814494216,-2.2478192655416978,0.6666677399046446
44,-0.0805967151800903,-0.018744910983272543,0.06098647423339985,-5.008775824154648,-2.251302582808122,0.6663518344961221
45,-0.08502639157683672,-0.26874159351800314,0.1886844609960234,-5.004623009685404,-2.2476829186605523,0.6666466828003081
46,-0.09357338229652344,-0.47772181641121797,0.025192087167474352,-5.002574576183279,-2.246057504333028,0.6668258842294642
47,-0.10225065657073248,-0.41814232995939266,0.06913356381316278,-4.997144551619137,-2.2421097894326696,0.6665401397671968
48,-0.0931196274272557,-0.4407957624686076,-0.39324662412817485,-5.00543139076171,-2.249817765146971,0.6671904728730709
49,-0.07741484513991802,-0.1389613348592675,-0.42078130463176816,-5.021002125722033,-2.2613764078311345,0.6675045663592081
50,-0.08604588106114608,0.10912518634553722,-0.391999151238425,-5.080178292140994,-2.3082428807648587,0.6696530550352066
51,-0.09452913986262701,-0.14045051721551804,-0.055978416645781286,-5.088556387038105,-2.3136070720235375,0.6698996096645013
52,-0.10281760328210508,-0.3558219183189585,-0.1776962067481591,-5.092551174982912,-2.317145687650631,0.6701223359732357
53,-0.11324055021915388,-0.2235350825370404,-0.12140978573754439,-5.09675774529393,-2.320717345268345,0.670470099148856
54,-0.12309055789136698,-0.05361672389635591,-0.11479775388405708,-5.099502712044493,-2.3224832943411315,0.6705433767197341
55,-0.13177075035983368,-0.031646665877596354,-0.12773693686999804,-5.106534763341756,-2.3286612172227716,0.6712000913019679
56,-0.14108990325037168,0.19552339393581322,-0.1341080445976201,-5.113265484264841,-2.333702373414467,0.6715321503447569
57,-0.11032477290498668,0.44498388936404676,-0.01988591089928004,-5.131017110188913,-2.347052587955707,0.6724681908214925
58,-0.11899590888027434,0.2119095146406442,0.27620620970354753,-5.129960576979501,-2.3462702377986275,0.6723493611535777
59,-0.12506012090265628,0.26644340789431625,0.19453656982929543,-5.122200921475288,-2.3391477593978194,0.6717633958713086
60,-0.1337867405421127,0.24778812222310417,0.1407313386551957,-5.118279466720594,-2.3366025540404243,0.6718244618364302
61,-0.12907352201360173,0.21510060130170788,0.20591953950222408,-5.113721392313286,-2.3337432733191923,0.6717998894960493
62,-0.1268883166991151,0.4651036641302294,0.252108798108399,-5.090093959519706,-2.3144883790305055,0.6702469684477406
63,-0.1356010205866408,0.4312745950112793,0.21397146699466582,-5.083681468875459,-2.3097518898904745,0.6698901741444763
64,-0.14433651053864902,0.3773404192754447,0.18049981944977023,-5.078528698059852,-2.305719250985679,0.6696269155713505
65,-0.1530411711202274,0.3925795202017661,0.21190620215450806,-5.073556791762062,-2.301738497732841,0.6693323271811252
66,-0.16185538728732388,0.48993148278559223,0.19126810959774293,-5.062791905621687,-2.2934790353493835,0.6687550103811211
67,-0.1950652944238891,0.7641449036159192,0.2491369804853626,-5.051923414162833,-2.2852019011710896,0.6680056356240152
68,-0.2037914952922626,0.8112259346564326,0.45575215303711303,-5.042937957057145,-2.2784828826146764,0.6675015151811036
69,-0.2180890612005572,1.0621293051541052,0.32483082287779935,-5.031972187328008,-2.269628573534612,0.6668754858840379
70,-0.2318136958260617,1.185469428444397,0.34364877096202573,-5.023216724101884,-2.2634691185776554,0.6661808063719915
71,-0.2404236461924601,1.2111957363409784,0.4505714848238344,-4.998614955441009,-2.243863763774014,0.6641081852819822
72,-0.13021972324313336,0.0466238842418212,0.7316846232639526,-4.946962285631114,-2.2039561041051186,0.6589333350981419
73,-0.13892784352643053,-0.11642583511066841,0.8079985426073087,-4.926321845664797,-2.1892717673004176,0.65639581980454
74,-0.13025092700052734,-0.36573060787913764,1.1824030316673175,-4.9008899013475045,-2.168936511692085,0.6529906661870993
75,-0.12159300950798571,-0.613434436269448,1.1119276105467568,-4.810592122563703,-2.10012599465019,0.6462005544388627
76,-0.1124213095982159,-0.48457384786883323,1.1324585995244796,-4.7800103426500975,-2.0771312822244847,0.6441262163717809
77,-0.12114748055323096,-0.4920517585320381,0.9604189731851897,-4.750461437570012,-2.0544108321655017,0.6425334768358906
78,-0.15415502206607604,-0.24261565320682876,0.3346717028067676,-4.731596322504194,-2.0425427423361424,0.6414700317243449
79,-0.16287822066650104,0.007327480754909373,-0.5387049356601553,-4.741479346054104,-2.0575699666409326,0.6378583224335569
80,-0.17066450038699518,0.2581176402662439,-0.5983731592701349,-4.756438264233038,-2.0699912710019226,0.6402640843536098
81,-0.1798863430817799,0.39868201344296766,-0.5942624409903313,-4.772322910156462,-2.0811359335781328,0.6416058755008242
82,-0.20563160309673442,0.6689382833932805,-0.34485224930000546,-4.781921743774104,-2.088823901448387,0.6429062091550491
83,-0.21445440343972702,0.5073763056328732,0.5077074162349842,-4.782385229861387,-2.0884732948180798,0.6437841229898562
84,-0.2231809339425599,0.4984157883529318,0.26710461029867644,-4.767540495753225,-2.0776552016651837,0.642010524126443
85,-0.23190671062093937,0.4952861811735169,0.5104552354802854,-4.756548545432978,-2.069371260838162,0.6412671976153107
86,-0.24268494932069534,0.5167297765148248,0.3285802477872746,-4.745466379821698,-2.0609404614155147,0.6402019881344759
87,-0.2335840168221989,0.7661364024231301,0.3989464032652167,-4.734951264949027,-2.0543249375187713,0.639136338941708
88,-0.10610642647365018,0.19764806093969586,0.5059006685967852,-4.668906443468935,-2.0063101416935716,0.631806868265914
89,-0.11515745602665506,-0.022926606975094955,0.5777164931565504,-4.654376460762654,-1.9955069677107533,0.6302583297676897
90,-0.12778290545452223,-0.24948467327399773,0.6855016672805736,-4.595502544081205,-1.9518742260679338,0.6258938098279383
91,-0.12644051667545772,-0.0013795307323863082,-0.15282519429696442,-4.53350521695574,-1.9126164140704227,0.6233603267596299
92,-0.11777952979872433,-0.25137057047985767,-0.10853112200622955,-4.536383626452265,-1.9157054570491006,0.6227129647439037
93,-0.12359331452396169,-0.3959028969192351,-0.41721358431441746,-4.54680597095668,-1.9223392314686882,0.6230872444084533
94,-0.12819657726221817,-0.15680527751966436,-0.20707239175456685,-4.555241423478408,-1.9286177263837332,0.6233234610057586
