,mpc_steer,mpc_vel,odom_vel,odom_x,odom_y,odom_yaw
0,0.011782099847524239,0.04041482352451594,0.0015016087858028726,-19.787484627333683,-13.310429810238292,-0.0006283095792427506
1,0.020481879186513785,-0.20958362862116856,0.0016921948925789046,-19.787434908810535,-13.310426393244633,-0.0006311994956608861
2,0.029206961249787593,-0.2777623858714317,-0.022600367090645095,-19.787594355213596,-13.310218722612777,-0.000816996978629318
3,0.03898599102911997,-0.248430054355843,-0.025485224699883322,-19.78825740125054,-13.310601820507213,-0.0005836578229847279
4,0.045061934531474133,0.0007345644999250528,0.028157178652895555,-19.788046089808176,-13.31035871452403,-0.0006650717685058911
5,0.05328714371062536,0.250646341712502,0.02946369410370361,-19.786678039110562,-13.310463344679587,-0.0005007343206351727
6,0.062044229121646956,0.25201949830519116,-0.33108895001866134,-19.796822658554703,-13.30954710540815,-0.001612885980479134
7,0.07240673397891785,0.495883908610059,-0.12083983982267996,-19.787260503353096,-13.309616803223513,-0.001314551104327567
8,0.08081141925184522,0.7423498207179884,0.017041953143081073,-19.810542293437877,-13.309051587769805,-0.0021148893887647105
9,0.1371588215345124,0.7985659996157441,0.03880327097883413,-19.807794371080632,-13.3091019435836,-0.0018832836780684373
10,0.14684942548949573,1.005644262679158,-0.0420525979259486,-19.808205161562377,-13.309394070925546,-0.0019401254616375784
11,0.15544784047038235,1.248710000326162,0.2198357304665203,-19.805794994377834,-13.308671090055702,-0.0024069468621408492
12,0.16235707368495716,1.4985569342328657,0.5380030329232994,-19.776458626739196,-13.310150619199845,0.00041662475932630234
13,0.16424523615039002,1.7466410011869355,0.615158204410775,-19.75493731727426,-13.309124397434907,0.0021995853682266224
14,0.17314379429326796,1.6579786208885436,0.7820749885834503,-19.73236052644532,-13.309467068238567,0.003657687922398604
15,0.18080691066653226,1.9072547153379233,1.0870196005944455,-19.70118366076008,-13.30971267967761,0.005404604765201078
16,0.1815760898677767,1.973365136715712,1.4585367012840713,-19.575707806107687,-13.307916770870326,0.013412365952562838
17,0.18624084450648765,1.7233689397068992,1.4186390443673258,-19.52552690159263,-13.30573694869932,0.017167441030621042
18,0.1937783926913835,1.490503597011284,1.8822269983432767,-19.421534669193736,-13.30446579400497,0.02420812193763094
19,0.1988260555374615,1.537008619376497,1.4784267363512296,-19.477265137969297,-13.30452790453099,0.02023202431577515
20,0.20521341030490295,1.287009077345846,1.886286050317893,-19.235902939844745,-13.297327788843742,0.03736287841649275
21,0.16728121790141387,1.418137766478413,1.822092035043511,-19.17305864315465,-13.293912021616965,0.04311696824254501
22,0.17563835460452953,1.2107908654410406,1.8331118852695842,-19.109946148601335,-13.291629944845186,0.04752655676084544
23,0.17320528080160988,1.1590812991215906,1.3961647896968425,-19.005654458995856,-13.28791620101199,0.05560314004891401
24,0.17482074870269013,0.9949235657599275,1.4217761149877277,-18.95586409550246,-13.284602534665515,0.05809988565041003
25,0.18690897466983972,0.7754395240017418,1.3405267136474368,-18.868306139435372,-13.278864559492785,0.06408361192977587
