,mpc_steer,mpc_vel,odom_vel,odom_x,odom_y,odom_yaw,path_x,path_y,path_yaw,ros_time
0,0.010572933980570368,1.1108802692212443,1.0561256783665147,8.523664842424104,0.17871279841947824,0.0628174072481122,"[8.453936074504389, 8.658158404043691, 8.886474397215814, 9.114836548630283, 9.343362153672809, 9.572072389812385, 9.800954227631301, 10.029985524783097, 10.259144709222598, 10.48841384236511, 10.717781009128373, 10.947239474043256, 11.176787051964894, 11.406420369569817, 11.636146965924455, 11.865954601264395, 12.091556394633953, 12.304644469156024, 12.505045352802332, 12.706264352742785]","[0.1741889991740493, 0.18578384911526444, 0.19685374891668964, 0.20792208738122944, 0.21895955894285724, 0.22993708176948072, 0.24082419180045536, 0.2515858566956154, 0.2621889631186981, 0.2726231788424066, 0.28285964186697193, 0.29287020241276773, 0.30262927700707, 0.3121133315814577, 0.321299770608862, 0.3301768826097141, 0.3386756503334649, 0.3467349785019791, 0.354497808547696, 0.36210096421987004]","[0.06237056015951271, 0.06296985801438656, 0.0629369546100299, 0.0623772982611058, 0.06129461101026114, 0.059663672468100955, 0.05740180198771934, 0.05454305569937673, 0.05149542868770326, 0.04792715838978326, 0.04385137446049333, 0.03931444048167482, 0.034353412601737195, 0.028985442649529545, 0.0234498594723191, 0.017775236151402075, 0.01208097033537564, 0.006611864996294787, 0.0016595889232868016, 0.0003051757717760975]",40563000000
1,-0.0023962500730570413,1.1108172791704007,1.0458352618148932,8.559593192555583,0.18068887783218948,0.06319397813347427,"[8.488561337027587, 8.772217112046594, 9.01882862654295, 9.259538985877978, 9.496496926481914, 9.730949426148566, 9.96368445156312, 10.195220543836601, 10.425894764661358, 10.65590596723781, 10.885335976006624, 11.11415699161672, 11.342229496977929, 11.569296197786926, 11.794961474845737, 12.018684167913825, 12.234458000932483, 12.43385944607763, 12.615486876053055, 12.756264353487843]","[0.1761434319221154, 0.1868023197704167, 0.19745035612760609, 0.20807945185196838, 0.21867342179047505, 0.22921604604484042, 0.23969106954154973, 0.25008220891905214, 0.2603731835225523, 0.2705477419506103, 0.28058976038281064, 0.2904837523344567, 0.30023103527635076, 0.3098468285882871, 0.31934671101474654, 0.32874613132522434, 0.3378454038463941, 0.34641812557734425, 0.3545019871473543, 0.3621162230091599]","[0.06267246225743116, 0.0626160310177942, 0.0622681343070925, 0.06162875442277081, 0.06069782579695488, 0.05947526727659294, 0.057961027987116734, 0.05615524847071039, 0.05405856751267192, 0.051673310956676315, 0.04901102551654208, 0.046374624770267915, 0.04401415711749774, 0.04193520653796982, 0.04013425656501544, 0.03860005046223306, 0.03742249760549542, 0.03657702954046103, 0.035577588730743584, 0.00024414062014936177]",40597000000
2,-0.015486168437841707,1.1109999683211311,1.041845938530947,8.594927032679124,0.1831281475210011,0.06289057408472756,"[8.523664842424104, 8.771793795360347, 9.017850852624722, 9.258774598344106, 9.495990615411403, 9.7306717017444, 9.963602049556393, 10.195304319826812, 10.426119145739278, 10.656247393057324, 10.88577135805133, 11.114662343042323, 11.342778582321483, 11.56985929576054, 11.795505949723255, 12.019155242407882, 12.234351677581765, 12.433236313818051, 12.614978551295824, 12.781264353860372]","[0.17871279841947824, 0.1885717745580378, 0.1991599112762771, 0.20972742080631906, 0.2202548125363469, 0.23072383554899834, 0.24111673330984065, 0.2514159531237258, 0.2616040158286736, 0.2716634326470474, 0.2815766372340063, 0.29132891834978475, 0.3009355561844994, 0.3104118389642868, 0.31977307893397305, 0.3290346996924635, 0.3380073200330227, 0.3464899596984568, 0.3545210934693074, 0.36212232652487586]","[0.06281740724811226, 0.06247050118213906, 0.0618302447329112, 0.06089641832350101, 0.05966870140536512, 0.05814667203138657, 0.056329806304576444, 0.054217477731035725, 0.05180895661157376, 0.04910341069962019, 0.04615451049877854, 0.04350339574719935, 0.041149146643909555, 0.03909094738825408, 0.03732808571453664, 0.035859951054603524, 0.034803314313661446, 0.03420914688631924, 0.03394497314143907, 0.00024414062014936177]",40637000000
3,-0.028576117830040375,1.111,1.0464393622958472,8.630376191602243,0.1850574391447124,0.06297806181432679,"[8.559593192555583, 8.77856443431736, 9.01915792060138, 9.258469501023534, 9.49540401376461, 9.730227567962885, 9.963405033198443, 10.195347661320268, 10.426358297603972, 10.656625224557025, 10.886225695489525, 11.115126907177544, 11.343184596156199, 11.570140133951927, 11.795615021827233, 12.019117176847518, 12.234246577264885, 12.434154586326533, 12.619725913923629, 12.806264354232901]","[0.18068887783218948, 0.18964658126798298, 0.20026914127767853, 0.210856625845858, 0.22138708959014008, 0.2318415091266847, 0.24220190053747864, 0.2524506841809121, 0.26257041592775854, 0.27254365492712185, 0.28235288441781653, 0.2920000759694411, 0.30150086122859654, 0.3108708613055912, 0.3201256321028867, 0.32928078161557595, 0.3381494904326058, 0.34655710710330767, 0.3545419086618032, 0.3621284300405918]","[0.06319397813347433, 0.06255372182444954, 0.06161989502505387, 0.060392177127164, 0.05887014608927028, 0.05705327785554551, 0.054940945633114927, 0.0525324190261931, 0.049826863027765275, 0.04682333688865449, 0.0438744315848877, 0.041223316189102924, 0.03886906940117521, 0.036810875429699706, 0.03504802287720721, 0.033579903723885564, 0.032523295773315086, 0.031929190022972766, 0.03166521272889794, 0.00024414062014936177]",40668000000
4,-0.029298830335840468,1.110997568223211,1.0455017716837516,8.701117973320425,0.18963964608390033,0.06235057270592698,"[8.630376191602243, 8.778876503336566, 9.019542270014801, 9.25892957112411, 9.495946099748105, 9.730857281528255, 9.964126781962793, 10.19616478249876, 10.427273333699311, 10.657640212676379, 10.887342371323422, 11.116347025266714, 11.34451030751726, 11.571574366586951, 11.797161722760814, 12.02078155841539, 12.235581950154618, 12.4351431252077, 12.62034747241325, 12.881264355350488]","[0.1850574391447124, 0.18967860660250874, 0.20031596248261851, 0.21091631524694424, 0.22145747744712582, 0.2319202095269971, 0.24228634532206375, 0.2525381662397449, 0.2626581521495313, 0.27262890999514117, 0.282435404667392, 0.2920816733098074, 0.3015831650349108, 0.31095307541813294, 0.3202059554257493, 0.3293576625316452, 0.3382068393783042, 0.3465951421691274, 0.3545608424254449, 0.3621436888298817]","[0.06297806181432682, 0.06253065432448385, 0.061572008220186346, 0.06031776303043655, 0.058768113140034876, 0.05692320818025252, 0.054783235658425286, 0.052348621904449874, 0.04962078259652268, 0.04664263158213322, 0.04375598596261974, 0.04116078856628818, 0.03881573788283493, 0.03674563186231627, 0.034972370539643895, 0.03349557531569063, 0.03244098192297721, 0.03184769380932665, 0.03158385489429433, 0.00024414062014936177]",40738000000
5,-0.03774419760765966,1.108841298018153,1.045978933255004,8.736625220973416,0.19164171089863355,0.06188566013983408,"[8.701117973320425, 8.815451856252288, 9.044777798016506, 9.27751014805781, 9.510788195974676, 9.743674448900453, 9.975919212197203, 10.20752399305086, 10.43856154981162, 10.669096763567003, 10.899150549212171, 11.128682601069256, 11.357584640145285, 11.58568500142381, 11.812763991746277, 12.038600499873862, 12.256606764567342, 12.461281329492179, 12.654383960630867, 12.956264356468076]","[0.18963964608390033, 0.20000291447611812, 0.21038467228012983, 0.2207161642458357, 0.23097331531577056, 0.24113196683791074, 0.25116849487574927, 0.26105982042286974, 0.27078364539991584, 0.28031884957128217, 0.2896464772334447, 0.29875450964281325, 0.30764286981229194, 0.3162952117738074, 0.32470010506963815, 0.33284779003484766, 0.3406376392740754, 0.3480383842172685, 0.3551724297555576, 0.36215894761917156]","[0.06235057270592696, 0.06182013872428118, 0.06091368035073777, 0.0595718858339578, 0.0577936342902044, 0.05558877072839747, 0.05296733026995016, 0.04994356751715175, 0.046538888015245236, 0.04279247690904897, 0.03882966031782084, 0.03486588280171533, 0.0306077100277569, 0.026143738202666307, 0.021504329454708232, 0.01669720511403109, 0.011854336768176843, 0.0071112331437730904, 0.0024508078352048083, 0.000183105466703637]",40774000000
6,-0.050239916514309965,1.110999734283255,1.04663458216783,8.77212863732549,0.1938270726576815,0.06163145865027843,"[8.736625220973416, 8.846443889940725, 9.070321854571386, 9.29858556264326, 9.528744141652279, 9.759668972387322, 9.990831052473137, 10.221988709770027, 10.45303577557291, 10.683923048566303, 10.914617213390537, 11.145080235709546, 11.375264529884372, 11.605120738610097, 11.834621636892434, 12.063813786995363, 12.286634833806408, 12.497692276939521, 12.698991229021642, 13.006264357213134]","[0.19164171089863355, 0.20234672772697546, 0.2126592335159772, 0.22290473226305493, 0.23305935447813828, 0.2430993772182252, 0.25300103394320106, 0.2627405576455257, 0.27229470191059246, 0.2816415106286939, 0.29076276333067613, 0.29965865340664205, 0.30832957285238405, 0.3167773909858226, 0.325002978819943, 0.33300641795064373, 0.3407053059255225, 0.348063802075972, 0.3551856212960134, 0.3621650511348875]","[0.06188566013983407, 0.06103950700455666, 0.05982917933364143, 0.05818791168877342, 0.05611842856110017, 0.05362010654683891, 0.05069311694051168, 0.04734704196959261, 0.04360533858845884, 0.03953552229349945, 0.035469552346960184, 0.031411270442476616, 0.027386718394819112, 0.023377993186295968, 0.019370800234640162, 0.015340267778907039, 0.011403265817289317, 0.007675531854721641, 0.004097601542927846, 0.000183105466703637]",40823000000
7,-0.057257777589321046,1.1054486851265424,1.0368085734681525,8.807455872055527,0.19629332406299738,0.061086830951873436,"[8.77212863732549, 9.203508607913914, 9.411530503948574, 9.617038455357205, 9.823879313985662, 10.033551015131225, 10.24657517006255, 10.463049160012009, 10.68290709180144, 10.906050486807837, 11.13241512066859, 11.362003317501172, 11.594894231050109, 11.831234772090506, 12.071206351476556, 12.314941017159738, 12.559111226955455, 12.793863203333297, 13.016308653533786, 13.031264357585663]","[0.1938270726576815, 0.2030329099478896, 0.21310875710109797, 0.22310180646491315, 0.23299984635821777, 0.24279095817824564, 0.2524639801649361, 0.2620093583336416, 0.27142046373722284, 0.2806953171125965, 0.2898150845846194, 0.2987706227980567, 0.30755761496694073, 0.3161728839029629, 0.3246118657967624, 0.3328656767359795, 0.34078144915435116, 0.3482473867205277, 0.35534079647034167, 0.36217115465060346]","[0.06163145865027845, 0.06035405844336191, 0.05886021568145765, 0.0571465232270983, 0.055218254031360825, 0.05308911819518706, 0.05078819630744109, 0.04836831015616355, 0.04591342212909017, 0.04312020190027179, 0.040162097823959866, 0.03712639719559162, 0.03403315088770293, 0.030857459666710024, 0.02752437450204035, 0.02386419062472747, 0.019677618538894694, 0.014604464633810802, 0.008083759579948415, 0.000183105466703637]",40872000000
8,-0.06556834807721808,1.106919657354092,1.0323495837637018,8.877905977742579,0.20003451798656688,0.060154491359850584,"[8.807455872055527, 9.009313749665099, 9.23220130805844, 9.456662818628988, 9.68294709858094, 9.910827470958443, 10.139960797914904, 10.37002427301606, 10.600766758698262, 10.83202497938474, 11.063724632317886, 11.295879063410819, 11.52858619010104, 11.76202511995937, 11.996449349028524, 12.232131019205061, 12.463794580857519, 12.685660047215153, 12.89796664339661, 13.056264357958192]","[0.19629332406299738, 0.20542242257844262, 0.21530460542999946, 0.2251105629777912, 0.23482970160389885, 0.24445308330812077, 0.253973307784142, 0.26338497591732357, 0.2726850935817537, 0.28187084028086173, 0.2909389270283548, 0.2998844075202337, 0.3087065601894447, 0.31740465266517154, 0.32597211487098127, 0.3343723055499315, 0.3422948110180667, 0.3490282531290915, 0.35561300648948363, 0.36217420640846143]","[0.061086830951873415, 0.05986853884196605, 0.05845193400175996, 0.05687519383042625, 0.05515056408836523, 0.053298288255222405, 0.051351051208937584, 0.04935068403584684, 0.04729902151695892, 0.045190499239962344, 0.0429957121373202, 0.040791547221043375, 0.03858018046407284, 0.03626823036555174, 0.033449912330194266, 0.027608120600404927, 0.004929931411050673, 0.001411182796544764, 0.000642886139057849, 0.00012207031189367021]",40937000000
9,-0.07615125677248802,1.1109592855387387,1.0300593829110065,8.912839535657062,0.2019661551630655,0.059414367360516,"[8.877905977742579, 9.07425994617514, 9.291080295324068, 9.509658932354924, 9.730108700662523, 9.952417474430879, 10.176519988385914, 10.402330892896176, 10.629761495232696, 10.858728578048595, 11.089158581594543, 11.320989465690888, 11.55417042788712, 11.788659352484554, 12.024417421805287, 12.261395440812803, 12.493926449393891, 12.715372214288944, 12.925805581668456, 13.131264359075779]","[0.20003451798656688, 0.2099662092938452, 0.21976374763535603, 0.22945671255010575, 0.2390298969334324, 0.24846860154650874, 0.2577592721144565, 0.26689052758520987, 0.275853677377794, 0.28464256259703696, 0.293256007017452, 0.3016971846145214, 0.30997041096340233, 0.3180794487568367, 0.32602593587884765, 0.3338049304387373, 0.3413077622334955, 0.3485254834999627, 0.35545043882935456, 0.36218336168203535]","[0.060154491359850584, 0.05834083855411749, 0.05625266031725807, 0.053893256805332586, 0.05127197201140811, 0.04841048703090869, 0.045349522910360866, 0.04213950645929149, 0.038828352490380615, 0.0355086267917033, 0.03226211763360556, 0.02911362523214611, 0.02605797570502827, 0.02306205101074779, 0.020009100926245235, 0.016744112004066943, 0.014737540893868821, 0.01041517957879454, 0.0054917244385876245, 0.00012207031189367021]",40966000000
